Serial_number:,2012223,,,,,,
Project ID:,NCOS Hydrology Monitoring,,,,,,
Location:,Groundwater Well 12,,,,,,
LEVEL UNIT:,ft,,,,,,
Offset:,0.000000 ft,,,,,,
TEMPERATURE UNIT:, °C,,,,,,
,,,,,,,
Date,Time,Date & Time,TEMPERATURE (C),Conductivity (uS/cm),LEVEL (ft),WSE (ft),
3/30/2018,11:00,3/30/2018 11:00,12.7,,2.55,8.25,
3/30/2018,11:15,3/30/2018 11:15,12.7,,2.536,8.236,
3/30/2018,11:30,3/30/2018 11:30,12.7,,2.525,8.225,
3/30/2018,11:45,3/30/2018 11:45,12.7,,2.515,8.215,
3/30/2018,12:00,3/30/2018 12:00,12.7,,2.5,8.2,
3/30/2018,12:15,3/30/2018 12:15,12.7,,2.493,8.193,
3/30/2018,12:30,3/30/2018 12:30,12.7,,2.482,8.182,
3/30/2018,12:45,3/30/2018 12:45,12.7,,2.469,8.169,
3/30/2018,13:00,3/30/2018 13:00,12.7,,2.461,8.161,
3/30/2018,13:15,3/30/2018 13:15,12.7,,2.451,8.151,
3/30/2018,13:30,3/30/2018 13:30,12.7,,2.448,8.148,
3/30/2018,13:45,3/30/2018 13:45,12.8,,2.442,8.142,
3/30/2018,14:00,3/30/2018 14:00,12.8,,2.434,8.134,
3/30/2018,14:15,3/30/2018 14:15,12.8,,2.429,8.129,
3/30/2018,14:30,3/30/2018 14:30,12.8,,2.418,8.118,
3/30/2018,14:45,3/30/2018 14:45,12.8,,2.409,8.109,
3/30/2018,15:00,3/30/2018 15:00,12.8,,2.399,8.099,
3/30/2018,15:15,3/30/2018 15:15,12.8,,2.392,8.092,
3/30/2018,15:30,3/30/2018 15:30,12.8,,2.387,8.087,
3/30/2018,15:45,3/30/2018 15:45,12.8,,2.387,8.087,
3/30/2018,16:00,3/30/2018 16:00,12.8,,2.38,8.08,
3/30/2018,16:15,3/30/2018 16:15,12.8,,2.381,8.081,
3/30/2018,16:30,3/30/2018 16:30,12.8,,2.378,8.078,
3/30/2018,16:45,3/30/2018 16:45,12.8,,2.373,8.073,
3/30/2018,17:00,3/30/2018 17:00,12.8,,2.366,8.066,
3/30/2018,17:15,3/30/2018 17:15,12.8,,2.372,8.072,
3/30/2018,17:30,3/30/2018 17:30,12.8,,2.372,8.072,
3/30/2018,17:45,3/30/2018 17:45,12.8,,2.375,8.075,
3/30/2018,18:00,3/30/2018 18:00,12.8,,2.378,8.078,
3/30/2018,18:15,3/30/2018 18:15,12.8,,2.38,8.08,
3/30/2018,18:30,3/30/2018 18:30,12.8,,2.381,8.081,
3/30/2018,18:45,3/30/2018 18:45,12.8,,2.387,8.087,
3/30/2018,19:00,3/30/2018 19:00,12.8,,2.388,8.088,
3/30/2018,19:15,3/30/2018 19:15,12.8,,2.393,8.093,
3/30/2018,19:30,3/30/2018 19:30,12.8,,2.398,8.098,
3/30/2018,19:45,3/30/2018 19:45,12.8,,2.404,8.104,
3/30/2018,20:00,3/30/2018 20:00,12.8,,2.412,8.112,
3/30/2018,20:15,3/30/2018 20:15,12.8,,2.413,8.113,
3/30/2018,20:30,3/30/2018 20:30,12.8,,2.421,8.121,
3/30/2018,20:45,3/30/2018 20:45,12.8,,2.424,8.124,
3/30/2018,21:00,3/30/2018 21:00,12.8,,2.426,8.126,
3/30/2018,21:15,3/30/2018 21:15,12.8,,2.433,8.133,
3/30/2018,21:30,3/30/2018 21:30,12.8,,2.437,8.137,
3/30/2018,21:45,3/30/2018 21:45,12.8,,2.441,8.141,
3/30/2018,22:00,3/30/2018 22:00,12.8,,2.445,8.145,
3/30/2018,22:15,3/30/2018 22:15,12.8,,2.451,8.151,
3/30/2018,22:30,3/30/2018 22:30,12.8,,2.458,8.158,
3/30/2018,22:45,3/30/2018 22:45,12.8,,2.46,8.16,
3/30/2018,23:00,3/30/2018 23:00,12.8,,2.465,8.165,
3/30/2018,23:15,3/30/2018 23:15,12.8,,2.467,8.167,
3/30/2018,23:30,3/30/2018 23:30,12.8,,2.469,8.169,
3/30/2018,23:45,3/30/2018 23:45,12.8,,2.473,8.173,
3/31/2018,0:00,3/31/2018 0:00,12.8,,2.476,8.176,
3/31/2018,0:15,3/31/2018 0:15,12.8,,2.478,8.178,
3/31/2018,0:30,3/31/2018 0:30,12.8,,2.477,8.177,
3/31/2018,0:45,3/31/2018 0:45,12.8,,2.478,8.178,
3/31/2018,1:00,3/31/2018 1:00,12.8,,2.482,8.182,
3/31/2018,1:15,3/31/2018 1:15,12.8,,2.489,8.189,
3/31/2018,1:30,3/31/2018 1:30,12.8,,2.49,8.19,
3/31/2018,1:45,3/31/2018 1:45,12.8,,2.494,8.194,
3/31/2018,2:00,3/31/2018 2:00,12.8,,2.5,8.2,
3/31/2018,2:15,3/31/2018 2:15,12.8,,2.503,8.203,
3/31/2018,2:30,3/31/2018 2:30,12.8,,2.508,8.208,
3/31/2018,2:45,3/31/2018 2:45,12.8,,2.509,8.209,
3/31/2018,3:00,3/31/2018 3:00,12.8,,2.511,8.211,
3/31/2018,3:15,3/31/2018 3:15,12.8,,2.512,8.212,
3/31/2018,3:30,3/31/2018 3:30,12.8,,2.512,8.212,
3/31/2018,3:45,3/31/2018 3:45,12.8,,2.516,8.216,
3/31/2018,4:00,3/31/2018 4:00,12.8,,2.524,8.224,
3/31/2018,4:15,3/31/2018 4:15,12.8,,2.527,8.227,
3/31/2018,4:30,3/31/2018 4:30,12.8,,2.531,8.231,
3/31/2018,4:45,3/31/2018 4:45,12.8,,2.529,8.229,
3/31/2018,5:00,3/31/2018 5:00,12.8,,2.533,8.233,
3/31/2018,5:15,3/31/2018 5:15,12.8,,2.537,8.237,
3/31/2018,5:30,3/31/2018 5:30,12.8,,2.542,8.242,
3/31/2018,5:45,3/31/2018 5:45,12.8,,2.541,8.241,
3/31/2018,6:00,3/31/2018 6:00,12.8,,2.537,8.237,
3/31/2018,6:15,3/31/2018 6:15,12.8,,2.539,8.239,
3/31/2018,6:30,3/31/2018 6:30,12.8,,2.543,8.243,
3/31/2018,6:45,3/31/2018 6:45,12.8,,2.549,8.249,
3/31/2018,7:00,3/31/2018 7:00,12.8,,2.549,8.249,
3/31/2018,7:15,3/31/2018 7:15,12.8,,2.55,8.25,
3/31/2018,7:30,3/31/2018 7:30,12.8,,2.549,8.249,
3/31/2018,7:45,3/31/2018 7:45,12.8,,2.549,8.249,
3/31/2018,8:00,3/31/2018 8:00,12.8,,2.556,8.256,
3/31/2018,8:15,3/31/2018 8:15,12.8,,2.559,8.259,
3/31/2018,8:30,3/31/2018 8:30,12.8,,2.559,8.259,
3/31/2018,8:45,3/31/2018 8:45,12.8,,2.562,8.262,
3/31/2018,9:00,3/31/2018 9:00,12.8,,2.56,8.26,
3/31/2018,9:15,3/31/2018 9:15,12.8,,2.558,8.258,
3/31/2018,9:30,3/31/2018 9:30,12.8,,2.559,8.259,
3/31/2018,9:45,3/31/2018 9:45,12.9,,2.567,8.267,
3/31/2018,10:00,3/31/2018 10:00,12.9,,2.559,8.259,
3/31/2018,10:15,3/31/2018 10:15,12.9,,2.564,8.264,
3/31/2018,10:30,3/31/2018 10:30,12.9,,2.56,8.26,
3/31/2018,10:45,3/31/2018 10:45,12.9,,2.563,8.263,
3/31/2018,11:00,3/31/2018 11:00,12.9,,2.561,8.261,
3/31/2018,11:15,3/31/2018 11:15,12.9,,2.559,8.259,
3/31/2018,11:30,3/31/2018 11:30,12.9,,2.563,8.263,
3/31/2018,11:45,3/31/2018 11:45,12.9,,2.559,8.259,
3/31/2018,12:00,3/31/2018 12:00,12.9,,2.564,8.264,
3/31/2018,12:15,3/31/2018 12:15,12.9,,2.559,8.259,
3/31/2018,12:30,3/31/2018 12:30,12.9,,2.553,8.253,
3/31/2018,12:45,3/31/2018 12:45,12.9,,2.541,8.241,
3/31/2018,13:00,3/31/2018 13:00,12.9,,2.537,8.237,
3/31/2018,13:15,3/31/2018 13:15,12.9,,2.531,8.231,
3/31/2018,13:30,3/31/2018 13:30,12.9,,2.523,8.223,
3/31/2018,13:45,3/31/2018 13:45,12.9,,2.519,8.219,
3/31/2018,14:00,3/31/2018 14:00,12.9,,2.515,8.215,
3/31/2018,14:15,3/31/2018 14:15,12.9,,2.501,8.201,
3/31/2018,14:30,3/31/2018 14:30,12.9,,2.493,8.193,
3/31/2018,14:45,3/31/2018 14:45,12.9,,2.485,8.185,
3/31/2018,15:00,3/31/2018 15:00,12.9,,2.481,8.181,
3/31/2018,15:15,3/31/2018 15:15,12.9,,2.469,8.169,
3/31/2018,15:30,3/31/2018 15:30,12.9,,2.46,8.16,
3/31/2018,15:45,3/31/2018 15:45,12.9,,2.454,8.154,
3/31/2018,16:00,3/31/2018 16:00,12.9,,2.457,8.157,
3/31/2018,16:15,3/31/2018 16:15,12.9,,2.452,8.152,
3/31/2018,16:30,3/31/2018 16:30,12.9,,2.445,8.145,
3/31/2018,16:45,3/31/2018 16:45,12.9,,2.438,8.138,
3/31/2018,17:00,3/31/2018 17:00,12.9,,2.436,8.136,
3/31/2018,17:15,3/31/2018 17:15,12.9,,2.431,8.131,
3/31/2018,17:30,3/31/2018 17:30,12.9,,2.429,8.129,
3/31/2018,17:45,3/31/2018 17:45,12.9,,2.428,8.128,
3/31/2018,18:00,3/31/2018 18:00,12.9,,2.431,8.131,
3/31/2018,18:15,3/31/2018 18:15,12.9,,2.426,8.126,
3/31/2018,18:30,3/31/2018 18:30,12.9,,2.428,8.128,
3/31/2018,18:45,3/31/2018 18:45,12.9,,2.432,8.132,
3/31/2018,19:00,3/31/2018 19:00,12.9,,2.432,8.132,
3/31/2018,19:15,3/31/2018 19:15,12.9,,2.434,8.134,
3/31/2018,19:30,3/31/2018 19:30,12.9,,2.438,8.138,
3/31/2018,19:45,3/31/2018 19:45,12.9,,2.444,8.144,
3/31/2018,20:00,3/31/2018 20:00,12.9,,2.449,8.149,
3/31/2018,20:15,3/31/2018 20:15,12.9,,2.451,8.151,
3/31/2018,20:30,3/31/2018 20:30,12.9,,2.454,8.154,
3/31/2018,20:45,3/31/2018 20:45,12.9,,2.454,8.154,
3/31/2018,21:00,3/31/2018 21:00,12.9,,2.458,8.158,
3/31/2018,21:15,3/31/2018 21:15,12.9,,2.461,8.161,
3/31/2018,21:30,3/31/2018 21:30,12.9,,2.464,8.164,
3/31/2018,21:45,3/31/2018 21:45,12.9,,2.47,8.17,
3/31/2018,22:00,3/31/2018 22:00,12.9,,2.475,8.175,
3/31/2018,22:15,3/31/2018 22:15,12.9,,2.474,8.174,
3/31/2018,22:30,3/31/2018 22:30,12.9,,2.477,8.177,
3/31/2018,22:45,3/31/2018 22:45,12.9,,2.483,8.183,
3/31/2018,23:00,3/31/2018 23:00,12.9,,2.482,8.182,
3/31/2018,23:15,3/31/2018 23:15,12.9,,2.492,8.192,
3/31/2018,23:30,3/31/2018 23:30,12.9,,2.493,8.193,
3/31/2018,23:45,3/31/2018 23:45,12.9,,2.5,8.2,
4/1/2018,0:00,4/1/2018 0:00,12.9,,2.505,8.205,
4/1/2018,0:15,4/1/2018 0:15,12.9,,2.504,8.204,
4/1/2018,0:30,4/1/2018 0:30,12.9,,2.509,8.209,
4/1/2018,0:45,4/1/2018 0:45,12.9,,2.514,8.214,
4/1/2018,1:00,4/1/2018 1:00,12.9,,2.516,8.216,
4/1/2018,1:15,4/1/2018 1:15,12.9,,2.517,8.217,
4/1/2018,1:30,4/1/2018 1:30,12.9,,2.525,8.225,
4/1/2018,1:45,4/1/2018 1:45,12.9,,2.526,8.226,
4/1/2018,2:00,4/1/2018 2:00,12.9,,2.527,8.227,
4/1/2018,2:15,4/1/2018 2:15,12.9,,2.535,8.235,
4/1/2018,2:30,4/1/2018 2:30,12.9,,2.537,8.237,
4/1/2018,2:45,4/1/2018 2:45,12.9,,2.542,8.242,
4/1/2018,3:00,4/1/2018 3:00,12.9,,2.541,8.241,
4/1/2018,3:15,4/1/2018 3:15,12.9,,2.542,8.242,
4/1/2018,3:30,4/1/2018 3:30,12.9,,2.547,8.247,
4/1/2018,3:45,4/1/2018 3:45,12.9,,2.546,8.246,
4/1/2018,4:00,4/1/2018 4:00,12.9,,2.55,8.25,
4/1/2018,4:15,4/1/2018 4:15,13,,2.558,8.258,
4/1/2018,4:30,4/1/2018 4:30,13,,2.564,8.264,
4/1/2018,4:45,4/1/2018 4:45,13,,2.562,8.262,
4/1/2018,5:00,4/1/2018 5:00,13,,2.563,8.263,
4/1/2018,5:15,4/1/2018 5:15,13,,2.569,8.269,
4/1/2018,5:30,4/1/2018 5:30,13,,2.574,8.274,
4/1/2018,5:45,4/1/2018 5:45,13,,2.576,8.276,
4/1/2018,6:00,4/1/2018 6:00,13,,2.575,8.275,
4/1/2018,6:15,4/1/2018 6:15,13,,2.582,8.282,
4/1/2018,6:30,4/1/2018 6:30,13,,2.585,8.285,
4/1/2018,6:45,4/1/2018 6:45,13,,2.587,8.287,
4/1/2018,7:00,4/1/2018 7:00,13,,2.591,8.291,
4/1/2018,7:15,4/1/2018 7:15,13,,2.592,8.292,
4/1/2018,7:30,4/1/2018 7:30,13,,2.59,8.29,
4/1/2018,7:45,4/1/2018 7:45,13,,2.589,8.289,
4/1/2018,8:00,4/1/2018 8:00,13,,2.59,8.29,
4/1/2018,8:15,4/1/2018 8:15,13,,2.592,8.292,
4/1/2018,8:30,4/1/2018 8:30,13,,2.594,8.294,
4/1/2018,8:45,4/1/2018 8:45,13,,2.593,8.293,
4/1/2018,9:00,4/1/2018 9:00,13,,2.592,8.292,
4/1/2018,9:15,4/1/2018 9:15,13,,2.592,8.292,
4/1/2018,9:30,4/1/2018 9:30,13,,2.591,8.291,
4/1/2018,9:45,4/1/2018 9:45,13,,2.591,8.291,
4/1/2018,10:00,4/1/2018 10:00,13,,2.592,8.292,
4/1/2018,10:15,4/1/2018 10:15,13,,2.591,8.291,
4/1/2018,10:30,4/1/2018 10:30,13,,2.589,8.289,
4/1/2018,10:45,4/1/2018 10:45,13,,2.591,8.291,
4/1/2018,11:00,4/1/2018 11:00,13,,2.593,8.293,
4/1/2018,11:15,4/1/2018 11:15,13,,2.596,8.296,
4/1/2018,11:30,4/1/2018 11:30,13,,2.593,8.293,
4/1/2018,11:45,4/1/2018 11:45,13,,2.593,8.293,
4/1/2018,12:00,4/1/2018 12:00,13,,2.597,8.297,
4/1/2018,12:15,4/1/2018 12:15,13,,2.595,8.295,
4/1/2018,12:30,4/1/2018 12:30,13,,2.592,8.292,
4/1/2018,12:45,4/1/2018 12:45,13,,2.592,8.292,
4/1/2018,13:00,4/1/2018 13:00,13,,2.588,8.288,
4/1/2018,13:15,4/1/2018 13:15,13,,2.584,8.284,
4/1/2018,13:30,4/1/2018 13:30,13,,2.578,8.278,
4/1/2018,13:45,4/1/2018 13:45,13,,2.578,8.278,
4/1/2018,14:00,4/1/2018 14:00,13,,2.568,8.268,
4/1/2018,14:15,4/1/2018 14:15,13,,2.564,8.264,
4/1/2018,14:30,4/1/2018 14:30,13,,2.564,8.264,
4/1/2018,14:45,4/1/2018 14:45,13,,2.559,8.259,
4/1/2018,15:00,4/1/2018 15:00,13,,2.553,8.253,
4/1/2018,15:15,4/1/2018 15:15,13,,2.552,8.252,
4/1/2018,15:30,4/1/2018 15:30,13,,2.548,8.248,
4/1/2018,15:45,4/1/2018 15:45,13,,2.542,8.242,
4/1/2018,16:00,4/1/2018 16:00,13,,2.534,8.234,
4/1/2018,16:15,4/1/2018 16:15,13,,2.535,8.235,
4/1/2018,16:30,4/1/2018 16:30,13,,2.528,8.228,
4/1/2018,16:45,4/1/2018 16:45,13,,2.522,8.222,
4/1/2018,17:00,4/1/2018 17:00,13,,2.519,8.219,
4/1/2018,17:15,4/1/2018 17:15,13,,2.518,8.218,
4/1/2018,17:30,4/1/2018 17:30,13,,2.52,8.22,
4/1/2018,17:45,4/1/2018 17:45,13,,2.52,8.22,
4/1/2018,18:00,4/1/2018 18:00,13,,2.52,8.22,
4/1/2018,18:15,4/1/2018 18:15,13,,2.52,8.22,
4/1/2018,18:30,4/1/2018 18:30,13,,2.518,8.218,
4/1/2018,18:45,4/1/2018 18:45,13,,2.52,8.22,
4/1/2018,19:00,4/1/2018 19:00,13,,2.519,8.219,
4/1/2018,19:15,4/1/2018 19:15,13,,2.521,8.221,
4/1/2018,19:30,4/1/2018 19:30,13,,2.525,8.225,
4/1/2018,19:45,4/1/2018 19:45,13,,2.521,8.221,
4/1/2018,20:00,4/1/2018 20:00,13,,2.523,8.223,
4/1/2018,20:15,4/1/2018 20:15,13,,2.525,8.225,
4/1/2018,20:30,4/1/2018 20:30,13,,2.526,8.226,
4/1/2018,20:45,4/1/2018 20:45,13,,2.527,8.227,
4/1/2018,21:00,4/1/2018 21:00,13,,2.528,8.228,
4/1/2018,21:15,4/1/2018 21:15,13,,2.531,8.231,
4/1/2018,21:30,4/1/2018 21:30,13,,2.529,8.229,
4/1/2018,21:45,4/1/2018 21:45,13,,2.533,8.233,
4/1/2018,22:00,4/1/2018 22:00,13,,2.53,8.23,
4/1/2018,22:15,4/1/2018 22:15,13,,2.531,8.231,
4/1/2018,22:30,4/1/2018 22:30,13,,2.537,8.237,
4/1/2018,22:45,4/1/2018 22:45,13,,2.538,8.238,
4/1/2018,23:00,4/1/2018 23:00,13,,2.539,8.239,
4/1/2018,23:15,4/1/2018 23:15,13,,2.541,8.241,
4/1/2018,23:30,4/1/2018 23:30,13,,2.54,8.24,
4/1/2018,23:45,4/1/2018 23:45,13,,2.543,8.243,
4/2/2018,0:00,4/2/2018 0:00,13,,2.544,8.244,
4/2/2018,0:15,4/2/2018 0:15,13,,2.544,8.244,
4/2/2018,0:30,4/2/2018 0:30,13,,2.545,8.245,
4/2/2018,0:45,4/2/2018 0:45,13,,2.55,8.25,
4/2/2018,1:00,4/2/2018 1:00,13,,2.55,8.25,
4/2/2018,1:15,4/2/2018 1:15,13,,2.547,8.247,
4/2/2018,1:30,4/2/2018 1:30,13,,2.553,8.253,
4/2/2018,1:45,4/2/2018 1:45,13,,2.555,8.255,
4/2/2018,2:00,4/2/2018 2:00,13,,2.554,8.254,
4/2/2018,2:15,4/2/2018 2:15,13,,2.555,8.255,
4/2/2018,2:30,4/2/2018 2:30,13.1,,2.561,8.261,
4/2/2018,2:45,4/2/2018 2:45,13.1,,2.566,8.266,
4/2/2018,3:00,4/2/2018 3:00,13.1,,2.566,8.266,
4/2/2018,3:15,4/2/2018 3:15,13.1,,2.568,8.268,
4/2/2018,3:30,4/2/2018 3:30,13.1,,2.571,8.271,
4/2/2018,3:45,4/2/2018 3:45,13.1,,2.578,8.278,
4/2/2018,4:00,4/2/2018 4:00,13.1,,2.581,8.281,
4/2/2018,4:15,4/2/2018 4:15,13.1,,2.592,8.292,
4/2/2018,4:30,4/2/2018 4:30,13.1,,2.593,8.293,
4/2/2018,4:45,4/2/2018 4:45,13.1,,2.599,8.299,
4/2/2018,5:00,4/2/2018 5:00,13.1,,2.6,8.3,
4/2/2018,5:15,4/2/2018 5:15,13.1,,2.599,8.299,
4/2/2018,5:30,4/2/2018 5:30,13.1,,2.602,8.302,
4/2/2018,5:45,4/2/2018 5:45,13.1,,2.602,8.302,
4/2/2018,6:00,4/2/2018 6:00,13.1,,2.605,8.305,
4/2/2018,6:15,4/2/2018 6:15,13.1,,2.614,8.314,
4/2/2018,6:30,4/2/2018 6:30,13.1,,2.617,8.317,
4/2/2018,6:45,4/2/2018 6:45,13.1,,2.623,8.323,
4/2/2018,7:00,4/2/2018 7:00,13.1,,2.618,8.318,
4/2/2018,7:15,4/2/2018 7:15,13.1,,2.621,8.321,
4/2/2018,7:30,4/2/2018 7:30,13.1,,2.625,8.325,
4/2/2018,7:45,4/2/2018 7:45,13.1,,2.624,8.324,
4/2/2018,8:00,4/2/2018 8:00,13.1,,2.629,8.329,
4/2/2018,8:15,4/2/2018 8:15,13.1,,2.63,8.33,
4/2/2018,8:30,4/2/2018 8:30,13.1,,2.638,8.338,
4/2/2018,8:45,4/2/2018 8:45,13.1,,2.637,8.337,
4/2/2018,9:00,4/2/2018 9:00,13.1,,2.64,8.34,
4/2/2018,9:15,4/2/2018 9:15,13.1,,2.636,8.336,
4/2/2018,9:30,4/2/2018 9:30,13.1,,2.633,8.333,
4/2/2018,9:45,4/2/2018 9:45,13.1,,2.632,8.332,
4/2/2018,10:00,4/2/2018 10:00,13.1,,2.63,8.33,
4/2/2018,10:15,4/2/2018 10:15,13.1,,2.633,8.333,
4/2/2018,10:30,4/2/2018 10:30,13.1,,2.632,8.332,
4/2/2018,10:45,4/2/2018 10:45,13.1,,2.63,8.33,
4/2/2018,11:00,4/2/2018 11:00,13.1,,2.627,8.327,
4/2/2018,11:15,4/2/2018 11:15,13.1,,2.623,8.323,
4/2/2018,11:30,4/2/2018 11:30,13.1,,2.621,8.321,
4/2/2018,11:45,4/2/2018 11:45,13.1,,2.617,8.317,
4/2/2018,12:00,4/2/2018 12:00,13.1,,2.611,8.311,
4/2/2018,12:15,4/2/2018 12:15,13.1,,2.607,8.307,
4/2/2018,12:30,4/2/2018 12:30,13.1,,2.596,8.296,
4/2/2018,12:45,4/2/2018 12:45,13.1,,2.594,8.294,
4/2/2018,13:00,4/2/2018 13:00,13.1,,2.585,8.285,
4/2/2018,13:15,4/2/2018 13:15,13.1,,2.58,8.28,
4/2/2018,13:30,4/2/2018 13:30,13.1,,2.568,8.268,
4/2/2018,13:45,4/2/2018 13:45,13.1,,2.56,8.26,
4/2/2018,14:00,4/2/2018 14:00,13.1,,2.557,8.257,
4/2/2018,14:15,4/2/2018 14:15,13.1,,2.544,8.244,
4/2/2018,14:30,4/2/2018 14:30,13.1,,2.538,8.238,
4/2/2018,14:45,4/2/2018 14:45,13.1,,2.53,8.23,
4/2/2018,15:00,4/2/2018 15:00,13.1,,2.523,8.223,
4/2/2018,15:15,4/2/2018 15:15,13.1,,2.519,8.219,
4/2/2018,15:30,4/2/2018 15:30,13.1,,2.508,8.208,
4/2/2018,15:45,4/2/2018 15:45,13.1,,2.49,8.19,
4/2/2018,16:00,4/2/2018 16:00,13.1,,2.478,8.178,
4/2/2018,16:15,4/2/2018 16:15,13.1,,2.473,8.173,
4/2/2018,16:30,4/2/2018 16:30,13.1,,2.459,8.159,
4/2/2018,16:45,4/2/2018 16:45,13.1,,2.447,8.147,
4/2/2018,17:00,4/2/2018 17:00,13.1,,2.438,8.138,
4/2/2018,17:15,4/2/2018 17:15,13.1,,2.43,8.13,
4/2/2018,17:30,4/2/2018 17:30,13.1,,2.425,8.125,
4/2/2018,17:45,4/2/2018 17:45,13.1,,2.425,8.125,
4/2/2018,18:00,4/2/2018 18:00,13.1,,2.421,8.121,
4/2/2018,18:15,4/2/2018 18:15,13.1,,2.423,8.123,
4/2/2018,18:30,4/2/2018 18:30,13.1,,2.424,8.124,
4/2/2018,18:45,4/2/2018 18:45,13.1,,2.42,8.12,
4/2/2018,19:00,4/2/2018 19:00,13.1,,2.42,8.12,
4/2/2018,19:15,4/2/2018 19:15,13.1,,2.419,8.119,
4/2/2018,19:30,4/2/2018 19:30,13.1,,2.426,8.126,
4/2/2018,19:45,4/2/2018 19:45,13.1,,2.426,8.126,
4/2/2018,20:00,4/2/2018 20:00,13.1,,2.43,8.13,
4/2/2018,20:15,4/2/2018 20:15,13.1,,2.432,8.132,
4/2/2018,20:30,4/2/2018 20:30,13.1,,2.437,8.137,
4/2/2018,20:45,4/2/2018 20:45,13.1,,2.443,8.143,
4/2/2018,21:00,4/2/2018 21:00,13.1,,2.442,8.142,
4/2/2018,21:15,4/2/2018 21:15,13.1,,2.441,8.141,
4/2/2018,21:30,4/2/2018 21:30,13.1,,2.444,8.144,
4/2/2018,21:45,4/2/2018 21:45,13.1,,2.451,8.151,
4/2/2018,22:00,4/2/2018 22:00,13.1,,2.451,8.151,
4/2/2018,22:15,4/2/2018 22:15,13.1,,2.45,8.15,
4/2/2018,22:30,4/2/2018 22:30,13.1,,2.454,8.154,
4/2/2018,22:45,4/2/2018 22:45,13.1,,2.463,8.163,
4/2/2018,23:00,4/2/2018 23:00,13.1,,2.459,8.159,
4/2/2018,23:15,4/2/2018 23:15,13.1,,2.463,8.163,
4/2/2018,23:30,4/2/2018 23:30,13.1,,2.466,8.166,
4/2/2018,23:45,4/2/2018 23:45,13.1,,2.469,8.169,
4/3/2018,0:00,4/3/2018 0:00,13.1,,2.471,8.171,
4/3/2018,0:15,4/3/2018 0:15,13.1,,2.472,8.172,
4/3/2018,0:30,4/3/2018 0:30,13.1,,2.48,8.18,
4/3/2018,0:45,4/3/2018 0:45,13.1,,2.479,8.179,
4/3/2018,1:00,4/3/2018 1:00,13.1,,2.482,8.182,
4/3/2018,1:15,4/3/2018 1:15,13.1,,2.486,8.186,
4/3/2018,1:30,4/3/2018 1:30,13.1,,2.486,8.186,
4/3/2018,1:45,4/3/2018 1:45,13.1,,2.49,8.19,
4/3/2018,2:00,4/3/2018 2:00,13.1,,2.492,8.192,
4/3/2018,2:15,4/3/2018 2:15,13.1,,2.492,8.192,
4/3/2018,2:30,4/3/2018 2:30,13.1,,2.496,8.196,
4/3/2018,2:45,4/3/2018 2:45,13.1,,2.498,8.198,
4/3/2018,3:00,4/3/2018 3:00,13.1,,2.499,8.199,
4/3/2018,3:15,4/3/2018 3:15,13.1,,2.501,8.201,
4/3/2018,3:30,4/3/2018 3:30,13.1,,2.506,8.206,
4/3/2018,3:45,4/3/2018 3:45,13.1,,2.503,8.203,
4/3/2018,4:00,4/3/2018 4:00,13.1,,2.504,8.204,
4/3/2018,4:15,4/3/2018 4:15,13.1,,2.504,8.204,
4/3/2018,4:30,4/3/2018 4:30,13.1,,2.512,8.212,
4/3/2018,4:45,4/3/2018 4:45,13.1,,2.509,8.209,
4/3/2018,5:00,4/3/2018 5:00,13.1,,2.507,8.207,
4/3/2018,5:15,4/3/2018 5:15,13.1,,2.51,8.21,
4/3/2018,5:30,4/3/2018 5:30,13.1,,2.51,8.21,
4/3/2018,5:45,4/3/2018 5:45,13.1,,2.513,8.213,
4/3/2018,6:00,4/3/2018 6:00,13.1,,2.509,8.209,
4/3/2018,6:15,4/3/2018 6:15,13.1,,2.512,8.212,
4/3/2018,6:30,4/3/2018 6:30,13.1,,2.511,8.211,
4/3/2018,6:45,4/3/2018 6:45,13.1,,2.509,8.209,
4/3/2018,7:00,4/3/2018 7:00,13.1,,2.511,8.211,
4/3/2018,7:15,4/3/2018 7:15,13.1,,2.514,8.214,
4/3/2018,7:30,4/3/2018 7:30,13.1,,2.517,8.217,
4/3/2018,7:45,4/3/2018 7:45,13.1,,2.516,8.216,
4/3/2018,8:00,4/3/2018 8:00,13.1,,2.523,8.223,
4/3/2018,8:15,4/3/2018 8:15,13.1,,2.528,8.228,
4/3/2018,8:30,4/3/2018 8:30,13.1,,2.538,8.238,
4/3/2018,8:45,4/3/2018 8:45,13.1,,2.536,8.236,
4/3/2018,9:00,4/3/2018 9:00,13.1,,2.538,8.238,
4/3/2018,9:15,4/3/2018 9:15,13.1,,2.537,8.237,
4/3/2018,9:30,4/3/2018 9:30,13.1,,2.534,8.234,
4/3/2018,9:45,4/3/2018 9:45,13.1,,2.53,8.23,
4/3/2018,10:00,4/3/2018 10:00,13.1,,2.531,8.231,
4/3/2018,10:15,4/3/2018 10:15,13.1,,2.524,8.224,
4/3/2018,10:30,4/3/2018 10:30,13.1,,2.524,8.224,
4/3/2018,10:45,4/3/2018 10:45,13.1,,2.522,8.222,
4/3/2018,11:00,4/3/2018 11:00,13.1,,2.516,8.216,
4/3/2018,11:15,4/3/2018 11:15,13.1,,2.513,8.213,
4/3/2018,11:30,4/3/2018 11:30,13.1,,2.51,8.21,
4/3/2018,11:45,4/3/2018 11:45,13.1,,2.505,8.205,
