,Date,Time,ms,LEVEL,TEMPERATURE,CONDUCTIVITY,CON_UCTIVITY,WSE_ft
3225,1/18/2021,6:30:00 AM,0,2.284,16.4,45662,NA,6.244
3226,1/18/2021,6:45:00 AM,0,2.274,16.4,45633,NA,6.234
3227,1/18/2021,7:00:00 AM,0,2.281,16.4,45471,NA,6.241
3228,1/18/2021,7:15:00 AM,0,2.287,16.4,45349,NA,6.247
3229,1/18/2021,7:30:00 AM,0,2.289,16.3,45419,NA,6.249
3230,1/18/2021,7:45:00 AM,0,2.28,16.3,45546,NA,6.24
3231,1/18/2021,8:00:00 AM,0,2.287,16.3,45575,NA,6.247
3232,1/18/2021,8:15:00 AM,0,2.287,16.3,45355,NA,6.247
3233,1/18/2021,8:30:00 AM,0,2.293,16.3,45372,NA,6.253
3234,1/18/2021,8:45:00 AM,0,2.283,16.3,45349,NA,6.243
3235,1/18/2021,9:00:00 AM,0,2.285,16.3,45337,NA,6.245
3236,1/18/2021,9:15:00 AM,0,2.28,16.3,45216,NA,6.24
3237,1/18/2021,9:30:00 AM,0,2.287,16.3,45088,NA,6.247
3238,1/18/2021,9:45:00 AM,0,2.28,16.3,45082,NA,6.24
3239,1/18/2021,10:00:00 AM,0,2.275,16.3,44897,NA,6.235
3240,1/18/2021,10:15:00 AM,0,2.281,16.3,44688,NA,6.241
3241,1/18/2021,10:30:00 AM,0,2.283,16.3,44926,NA,6.243
3242,1/18/2021,10:45:00 AM,0,2.276,16.4,44502,NA,6.236
3243,1/18/2021,11:00:00 AM,0,2.274,16.4,44572,NA,6.234
3244,1/18/2021,11:15:00 AM,0,2.285,16.4,44659,NA,6.245
3245,1/18/2021,11:30:00 AM,0,2.276,16.5,44363,NA,6.236
3246,1/18/2021,11:45:00 AM,0,2.273,16.5,44444,NA,6.233
3247,1/18/2021,12:00:00 PM,0,2.258,16.5,45361,NA,6.218
3248,1/18/2021,12:15:00 PM,0,2.277,16.6,45506,NA,6.237
3249,1/18/2021,12:30:00 PM,0,2.282,16.6,45709,NA,6.242
3250,1/18/2021,12:45:00 PM,0,2.27,16.7,45268,NA,6.23
3251,1/18/2021,1:00:00 PM,0,2.262,16.7,44815,NA,6.222
3252,1/18/2021,1:15:00 PM,0,2.267,16.7,44682,NA,6.227
3253,1/18/2021,1:30:00 PM,0,2.26,16.8,44931,NA,6.22
3254,1/18/2021,1:45:00 PM,0,2.266,16.8,45314,NA,6.226
3255,1/18/2021,2:00:00 PM,0,2.275,16.8,46127,NA,6.235
3256,1/18/2021,2:15:00 PM,0,2.267,16.9,47217,NA,6.227
3257,1/18/2021,2:30:00 PM,0,2.25,17,48117,NA,6.21
3258,1/18/2021,2:45:00 PM,0,2.268,17,48065,NA,6.228
3259,1/18/2021,3:00:00 PM,0,2.262,17.1,48291,NA,6.222
3260,1/18/2021,3:15:00 PM,0,2.256,17.1,48976,NA,6.216
3261,1/18/2021,3:30:00 PM,0,2.275,17.2,48866,NA,6.235
3262,1/18/2021,3:45:00 PM,0,2.258,17.2,48750,NA,6.218
3263,1/18/2021,4:00:00 PM,0,2.257,17.1,48622,NA,6.217
3264,1/18/2021,4:15:00 PM,0,2.255,17.1,48692,NA,6.215
3265,1/18/2021,4:30:00 PM,0,2.249,17.1,48506,NA,6.209
3266,1/18/2021,4:45:00 PM,0,2.265,17,48001,NA,6.225
3267,1/18/2021,5:00:00 PM,0,2.254,17,47908,NA,6.214
3268,1/18/2021,5:15:00 PM,0,2.255,17,47908,NA,6.215
3269,1/18/2021,5:30:00 PM,0,2.262,17.1,47525,NA,6.222
3270,1/18/2021,5:45:00 PM,0,2.258,17.2,47183,NA,6.218
3271,1/18/2021,6:00:00 PM,0,2.253,17.1,46910,NA,6.213
3272,1/18/2021,6:15:00 PM,0,2.261,17.1,46823,NA,6.221
3273,1/18/2021,6:30:00 PM,0,2.266,17,46121,NA,6.226
3274,1/18/2021,6:45:00 PM,0,2.262,17,45755,NA,6.222
3275,1/18/2021,7:00:00 PM,0,2.264,17,45169,NA,6.224
3276,1/18/2021,7:15:00 PM,0,2.254,17,46034,NA,6.214
3277,1/18/2021,7:30:00 PM,0,2.258,17,45807,NA,6.218
3278,1/18/2021,7:45:00 PM,0,2.261,17,46069,NA,6.221
3279,1/18/2021,8:00:00 PM,0,2.265,17,45900,NA,6.225
3280,1/18/2021,8:15:00 PM,0,2.266,17,45088,NA,6.226
3281,1/18/2021,8:30:00 PM,0,2.265,17,46782,NA,6.225
3282,1/18/2021,8:45:00 PM,0,2.258,17,45239,NA,6.218
3283,1/18/2021,9:00:00 PM,0,2.271,17,45732,NA,6.231
3284,1/18/2021,9:15:00 PM,0,2.262,17,45564,NA,6.222
3285,1/18/2021,9:30:00 PM,0,2.275,17,45332,NA,6.235
3286,1/18/2021,9:45:00 PM,0,2.267,16.9,45459,NA,6.227
3287,1/18/2021,10:00:00 PM,0,2.261,17,45349,NA,6.221
3288,1/18/2021,10:15:00 PM,0,2.266,17,46074,NA,6.226
3289,1/18/2021,10:30:00 PM,0,2.271,17,45755,NA,6.231
3290,1/18/2021,10:45:00 PM,0,2.265,17,45570,NA,6.225
3291,1/18/2021,11:00:00 PM,0,2.263,16.9,45941,NA,6.223
3292,1/18/2021,11:15:00 PM,0,2.271,16.9,46040,NA,6.231
3293,1/18/2021,11:30:00 PM,0,2.271,16.9,45726,NA,6.231
3294,1/18/2021,11:45:00 PM,0,2.272,16.9,45587,NA,6.232
3295,1/19/2021,12:00:00 AM,0,2.269,16.9,46347,NA,6.229
3296,1/19/2021,12:15:00 AM,0,2.268,16.9,45848,NA,6.228
3297,1/19/2021,12:30:00 AM,0,2.273,16.9,46063,NA,6.233
3298,1/19/2021,12:45:00 AM,0,2.272,16.9,46063,NA,6.232
3299,1/19/2021,1:00:00 AM,0,2.257,16.9,46277,NA,6.217
3300,1/19/2021,1:15:00 AM,0,2.264,16.9,46190,NA,6.224
3301,1/19/2021,1:30:00 AM,0,2.275,16.9,46225,NA,6.235
3302,1/19/2021,1:45:00 AM,0,2.265,16.9,46417,NA,6.225
3303,1/19/2021,2:00:00 AM,0,2.261,16.9,48848,NA,6.221
3304,1/19/2021,2:15:00 AM,0,2.272,16.9,46127,NA,6.232
3305,1/19/2021,2:30:00 AM,0,2.276,16.9,46956,NA,6.236
3306,1/19/2021,2:45:00 AM,0,2.263,16.9,46666,NA,6.223
3307,1/19/2021,3:00:00 AM,0,2.263,16.9,46399,NA,6.223
3308,1/19/2021,3:15:00 AM,0,2.274,16.9,46916,NA,6.234
3309,1/19/2021,3:30:00 AM,0,2.257,16.8,46388,NA,6.217
3310,1/19/2021,3:45:00 AM,0,2.271,16.8,47009,NA,6.231
3311,1/19/2021,4:00:00 AM,0,2.271,16.8,46800,NA,6.231
3312,1/19/2021,4:15:00 AM,0,2.282,16.8,46863,NA,6.242
3313,1/19/2021,4:30:00 AM,0,2.275,16.8,46272,NA,6.235
3314,1/19/2021,4:45:00 AM,0,2.275,16.8,46910,NA,6.235
3315,1/19/2021,5:00:00 AM,0,2.281,16.8,46353,NA,6.241
3316,1/19/2021,5:15:00 AM,0,2.261,16.7,45477,NA,6.221
3317,1/19/2021,5:30:00 AM,0,2.264,16.7,45918,NA,6.224
3318,1/19/2021,5:45:00 AM,0,2.268,16.7,46248,NA,6.228
3319,1/19/2021,6:00:00 AM,0,2.263,16.7,45778,NA,6.223
3320,1/19/2021,6:15:00 AM,0,2.26,16.7,46057,NA,6.22
3321,1/19/2021,6:30:00 AM,0,2.262,16.7,45778,NA,6.222
3322,1/19/2021,6:45:00 AM,0,2.268,16.7,45361,NA,6.228
3323,1/19/2021,7:00:00 AM,0,2.271,16.7,45390,NA,6.231
3324,1/19/2021,7:15:00 AM,0,2.275,16.7,45308,NA,6.235
3325,1/19/2021,7:30:00 AM,0,2.273,16.7,45419,NA,6.233
3326,1/19/2021,7:45:00 AM,0,2.265,16.7,45889,NA,6.225
3327,1/19/2021,8:00:00 AM,0,2.265,16.7,45819,NA,6.225
3328,1/19/2021,8:15:00 AM,0,2.268,16.6,45761,NA,6.228
3329,1/19/2021,8:30:00 AM,0,2.262,16.6,45923,NA,6.222
3330,1/19/2021,8:45:00 AM,0,2.262,16.6,45767,NA,6.222
3331,1/19/2021,9:00:00 AM,0,2.272,16.6,45715,NA,6.232
3332,1/19/2021,9:15:00 AM,0,2.27,16.5,45726,NA,6.23
3333,1/19/2021,9:30:00 AM,0,2.27,16.5,45111,NA,6.23
3334,1/19/2021,9:45:00 AM,0,2.272,16.5,45320,NA,6.232
3335,1/19/2021,10:00:00 AM,0,2.268,16.5,44891,NA,6.228
3336,1/19/2021,10:15:00 AM,0,2.276,16.5,44461,NA,6.236
3337,1/19/2021,10:30:00 AM,0,2.273,16.5,44270,NA,6.233
3338,1/19/2021,10:45:00 AM,0,2.275,16.5,43493,NA,6.235
3339,1/19/2021,11:00:00 AM,0,2.267,16.5,42919,NA,6.227
3340,1/19/2021,11:15:00 AM,0,2.256,16.5,42101,NA,6.216
3341,1/19/2021,11:30:00 AM,0,2.27,16.4,41347,NA,6.23
3342,1/19/2021,11:45:00 AM,0,2.253,16.3,41550,NA,6.213
3343,1/19/2021,12:00:00 PM,0,2.263,16.4,42988,NA,6.223
3344,1/19/2021,12:15:00 PM,0,2.277,16.6,45303,NA,6.237
3345,1/19/2021,12:30:00 PM,0,2.27,16.6,45587,NA,6.23
3346,1/19/2021,12:45:00 PM,0,2.267,16.6,46260,NA,6.227
3347,1/19/2021,1:00:00 PM,0,2.26,16.7,46544,NA,6.22
3348,1/19/2021,1:15:00 PM,0,2.268,16.8,46863,NA,6.228
3349,1/19/2021,1:30:00 PM,0,2.269,16.8,46800,NA,6.229
3350,1/19/2021,1:45:00 PM,0,2.273,16.9,46161,NA,6.233
3351,1/19/2021,2:00:00 PM,0,2.255,16.9,46620,NA,6.215
3352,1/19/2021,2:15:00 PM,0,2.274,16.9,46312,NA,6.234
3353,1/19/2021,2:30:00 PM,0,2.269,16.8,46376,NA,6.229
3354,1/19/2021,2:45:00 PM,0,2.251,16.8,46544,NA,6.211
3355,1/19/2021,3:00:00 PM,0,2.259,16.8,45726,NA,6.219
3356,1/19/2021,3:15:00 PM,0,2.255,16.8,44827,NA,6.215
3357,1/19/2021,3:30:00 PM,0,2.261,16.8,45749,NA,6.221
3358,1/19/2021,3:45:00 PM,0,2.259,16.8,44670,NA,6.219
3359,1/19/2021,4:00:00 PM,0,2.251,16.7,44728,NA,6.211
3360,1/19/2021,4:15:00 PM,0,2.254,16.7,45807,NA,6.214
3361,1/19/2021,4:30:00 PM,0,2.257,16.7,45013,NA,6.217
3362,1/19/2021,4:45:00 PM,0,2.253,16.7,44096,NA,6.213
3363,1/19/2021,5:00:00 PM,0,2.247,16.7,43644,NA,6.207
3364,1/19/2021,5:15:00 PM,0,2.259,16.6,43655,NA,6.219
3365,1/19/2021,5:30:00 PM,0,2.256,16.6,43974,NA,6.216
3366,1/19/2021,5:45:00 PM,0,2.242,16.6,44351,NA,6.202
3367,1/19/2021,6:00:00 PM,0,2.239,16.6,45308,NA,6.199
3368,1/19/2021,6:15:00 PM,0,2.243,16.6,44723,NA,6.203
3369,1/19/2021,6:30:00 PM,0,2.245,16.7,46887,NA,6.205
3370,1/19/2021,6:45:00 PM,0,2.246,16.7,49168,NA,6.206
3371,1/19/2021,7:00:00 PM,0,2.26,16.7,48326,NA,6.22
3372,1/19/2021,7:15:00 PM,0,2.252,16.7,47995,NA,6.212
3373,1/19/2021,7:30:00 PM,0,2.255,16.7,47177,NA,6.215
3374,1/19/2021,7:45:00 PM,0,2.256,16.7,47711,NA,6.216
3375,1/19/2021,8:00:00 PM,0,2.261,16.7,47009,NA,6.221
3376,1/19/2021,8:15:00 PM,0,2.254,16.6,46428,NA,6.214
3377,1/19/2021,8:30:00 PM,0,2.26,16.6,46005,NA,6.22
3378,1/19/2021,8:45:00 PM,0,2.262,16.6,46370,NA,6.222
3379,1/19/2021,9:00:00 PM,0,2.263,16.5,45343,NA,6.223
3380,1/19/2021,9:15:00 PM,0,2.261,16.5,45210,NA,6.221
3381,1/19/2021,9:30:00 PM,0,2.262,16.5,45030,NA,6.222
3382,1/19/2021,9:45:00 PM,0,2.249,16.5,45007,NA,6.209
3383,1/19/2021,10:00:00 PM,0,2.254,16.4,44792,NA,6.214
3384,1/19/2021,10:15:00 PM,0,2.248,16.4,44926,NA,6.208
3385,1/19/2021,10:30:00 PM,0,2.27,16.4,44525,NA,6.23
3386,1/19/2021,10:45:00 PM,0,2.265,16.4,44595,NA,6.225
3387,1/19/2021,11:00:00 PM,0,2.257,16.4,44757,NA,6.217
3388,1/19/2021,11:15:00 PM,0,2.265,16.4,44003,NA,6.225
3389,1/19/2021,11:30:00 PM,0,2.255,16.4,44490,NA,6.215
3390,1/19/2021,11:45:00 PM,0,2.265,16.4,44723,NA,6.225
3391,1/20/2021,12:00:00 AM,0,2.255,16.4,44258,NA,6.215
3392,1/20/2021,12:15:00 AM,0,2.258,16.4,44624,NA,6.218
3393,1/20/2021,12:30:00 AM,0,2.258,16.3,45140,NA,6.218
3394,1/20/2021,12:45:00 AM,0,2.254,16.3,45227,NA,6.214
3395,1/20/2021,1:00:00 AM,0,2.263,16.3,45233,NA,6.223
3396,1/20/2021,1:15:00 AM,0,2.265,16.3,45163,NA,6.225
3397,1/20/2021,1:30:00 AM,0,2.253,16.3,45163,NA,6.213
3398,1/20/2021,1:45:00 AM,0,2.266,16.3,45152,NA,6.226
3399,1/20/2021,2:00:00 AM,0,2.266,16.2,44949,NA,6.226
3400,1/20/2021,2:15:00 AM,0,2.263,16.2,45117,NA,6.223
3401,1/20/2021,2:30:00 AM,0,2.274,16.2,45187,NA,6.234
3402,1/20/2021,2:45:00 AM,0,2.278,16.2,45123,NA,6.238
3403,1/20/2021,3:00:00 AM,0,2.256,16.2,45274,NA,6.216
3404,1/20/2021,3:15:00 AM,0,2.271,16.2,44943,NA,6.231
3405,1/20/2021,3:30:00 AM,0,2.271,16.2,44746,NA,6.231
3406,1/20/2021,3:45:00 AM,0,2.258,16.1,44682,NA,6.218
3407,1/20/2021,4:00:00 AM,0,2.26,16.1,44369,NA,6.22
3408,1/20/2021,4:15:00 AM,0,2.255,16.1,44270,NA,6.215
3409,1/20/2021,4:30:00 AM,0,2.255,16.1,44548,NA,6.215
3410,1/20/2021,4:45:00 AM,0,2.262,16.1,44548,NA,6.222
3411,1/20/2021,5:00:00 AM,0,2.257,16.1,44548,NA,6.217
3412,1/20/2021,5:15:00 AM,0,2.265,16,44595,NA,6.225
3413,1/20/2021,5:30:00 AM,0,2.264,16,44960,NA,6.224
3414,1/20/2021,5:45:00 AM,0,2.26,16,44717,NA,6.22
3415,1/20/2021,6:00:00 AM,0,2.264,16,44740,NA,6.224
3416,1/20/2021,6:15:00 AM,0,2.263,16,44606,NA,6.223
3417,1/20/2021,6:30:00 AM,0,2.262,16,44717,NA,6.222
3418,1/20/2021,6:45:00 AM,0,2.269,15.9,44659,NA,6.229
3419,1/20/2021,7:00:00 AM,0,2.257,15.9,44641,NA,6.217
3420,1/20/2021,7:15:00 AM,0,2.27,15.9,44345,NA,6.23
3421,1/20/2021,7:30:00 AM,0,2.268,15.9,44810,NA,6.228
3422,1/20/2021,7:45:00 AM,0,2.255,15.9,44322,NA,6.215
3423,1/20/2021,8:00:00 AM,0,2.262,15.9,44154,NA,6.222
3424,1/20/2021,8:15:00 AM,0,2.267,15.8,44258,NA,6.227
3425,1/20/2021,8:30:00 AM,0,2.257,15.8,43841,NA,6.217
3426,1/20/2021,8:45:00 AM,0,2.26,15.7,43992,NA,6.22
3427,1/20/2021,9:00:00 AM,0,2.259,15.7,43272,NA,6.219
3428,1/20/2021,9:15:00 AM,0,2.247,15.7,43852,NA,6.207
3429,1/20/2021,9:30:00 AM,0,2.258,15.7,43603,NA,6.218
3430,1/20/2021,9:45:00 AM,0,2.258,15.6,43423,NA,6.218
3431,1/20/2021,10:00:00 AM,0,2.257,15.6,42855,NA,6.217
3432,1/20/2021,10:15:00 AM,0,2.264,15.4,41805,NA,6.224
3433,1/20/2021,10:30:00 AM,0,2.251,15.3,41190,NA,6.211
3434,1/20/2021,10:45:00 AM,0,2.244,15.3,41132,NA,6.204
3435,1/20/2021,11:00:00 AM,0,2.238,15.2,40390,NA,6.198
3436,1/20/2021,11:15:00 AM,0,2.241,15,40211,NA,6.201
3437,1/20/2021,11:30:00 AM,0,2.237,14.9,38709,NA,6.197
3438,1/20/2021,11:45:00 AM,0,2.231,14.7,38048,NA,6.191
3439,1/20/2021,12:00:00 PM,0,2.225,14.5,37486,NA,6.185
3440,1/20/2021,12:15:00 PM,0,2.223,14.6,27693,NA,6.183
3441,1/20/2021,12:30:00 PM,0,2.228,14.7,24811,NA,6.188
3442,1/20/2021,12:45:00 PM,0,2.227,14.8,23018,NA,6.187
3443,1/20/2021,1:00:00 PM,0,2.226,14.8,22630,NA,6.186
3444,1/20/2021,1:15:00 PM,0,2.24,15,22711,NA,6.2
3445,1/20/2021,1:30:00 PM,0,2.245,15.2,22786,NA,6.205
3446,1/20/2021,1:45:00 PM,0,2.233,15.3,22769,NA,6.193
3447,1/20/2021,2:00:00 PM,0,2.253,15.6,22902,NA,6.213
3448,1/20/2021,2:15:00 PM,0,2.244,15.8,23319,NA,6.204
3449,1/20/2021,2:30:00 PM,0,2.238,16,23168,NA,6.198
3450,1/20/2021,2:45:00 PM,0,2.249,16.1,23116,NA,6.209
3451,1/20/2021,3:00:00 PM,0,2.253,16.1,23203,NA,6.213
3452,1/20/2021,3:15:00 PM,0,2.246,16.3,23226,NA,6.206
3453,1/20/2021,3:30:00 PM,0,2.25,16.2,23191,NA,6.21
3454,1/20/2021,3:45:00 PM,0,2.24,16.3,23266,NA,6.2
3455,1/20/2021,4:00:00 PM,0,2.243,16.3,23405,NA,6.203
3456,1/20/2021,4:15:00 PM,0,2.235,16.3,23891,NA,6.195
3457,1/20/2021,4:30:00 PM,0,2.231,16.2,23388,NA,6.191
3458,1/20/2021,4:45:00 PM,0,2.241,16.1,23683,NA,6.201
3459,1/20/2021,5:00:00 PM,0,2.243,16.1,24475,NA,6.203
3460,1/20/2021,5:15:00 PM,0,2.248,16.1,34328,NA,6.208
3461,1/20/2021,5:30:00 PM,0,2.236,16.1,47154,NA,6.196
3462,1/20/2021,5:45:00 PM,0,2.243,16.1,49557,NA,6.203
3463,1/20/2021,6:00:00 PM,0,2.251,16.1,49632,NA,6.211
3464,1/20/2021,6:15:00 PM,0,2.24,16.1,50218,NA,6.2
3465,1/20/2021,6:30:00 PM,0,2.24,16.1,50567,NA,6.2
3466,1/20/2021,6:45:00 PM,0,2.249,16.1,50311,NA,6.209
3467,1/20/2021,7:00:00 PM,0,2.239,16,50021,NA,6.199
3468,1/20/2021,7:15:00 PM,0,2.242,16,49835,NA,6.202
3469,1/20/2021,7:30:00 PM,0,2.248,16,49348,NA,6.208
3470,1/20/2021,7:45:00 PM,0,2.249,16,49173,NA,6.209
3471,1/20/2021,8:00:00 PM,0,2.246,15.9,48587,NA,6.206
3472,1/20/2021,8:15:00 PM,0,2.251,15.9,48181,NA,6.211
3473,1/20/2021,8:30:00 PM,0,2.244,15.9,47705,NA,6.204
3474,1/20/2021,8:45:00 PM,0,2.239,15.9,47415,NA,6.199
3475,1/20/2021,9:00:00 PM,0,2.236,15.9,47246,NA,6.196
3476,1/20/2021,9:15:00 PM,0,2.252,15.9,47101,NA,6.212
3477,1/20/2021,9:30:00 PM,0,2.24,15.8,46660,NA,6.2
3478,1/20/2021,9:45:00 PM,0,2.234,15.8,46498,NA,6.194
3479,1/20/2021,10:00:00 PM,0,2.239,15.8,46098,NA,6.199
3480,1/20/2021,10:15:00 PM,0,2.243,15.8,45918,NA,6.203
3481,1/20/2021,10:30:00 PM,0,2.245,15.8,45790,NA,6.205
3482,1/20/2021,10:45:00 PM,0,2.237,15.7,45384,NA,6.197
3483,1/20/2021,11:00:00 PM,0,2.243,15.7,44891,NA,6.203
3484,1/20/2021,11:15:00 PM,0,2.249,15.7,44804,NA,6.209
3485,1/20/2021,11:30:00 PM,0,2.243,15.7,44647,NA,6.203
3486,1/20/2021,11:45:00 PM,0,2.256,15.7,44345,NA,6.216
3487,1/21/2021,12:00:00 AM,0,2.238,15.7,44287,NA,6.198
3488,1/21/2021,12:15:00 AM,0,2.243,15.6,43963,NA,6.203
3489,1/21/2021,12:30:00 AM,0,2.253,15.6,43760,NA,6.213
3490,1/21/2021,12:45:00 AM,0,2.238,15.6,43980,NA,6.198
3491,1/21/2021,1:00:00 AM,0,2.242,15.6,43818,NA,6.202
3492,1/21/2021,1:15:00 AM,0,2.235,15.6,43858,NA,6.195
3493,1/21/2021,1:30:00 AM,0,2.241,15.6,43644,NA,6.201
3494,1/21/2021,1:45:00 AM,0,2.245,15.6,43597,NA,6.205
3495,1/21/2021,2:00:00 AM,0,2.242,15.5,43278,NA,6.202
3496,1/21/2021,2:15:00 AM,0,2.242,15.5,43214,NA,6.202
3497,1/21/2021,2:30:00 AM,0,2.247,15.5,43046,NA,6.207
3498,1/21/2021,2:45:00 AM,0,2.253,15.5,42901,NA,6.213
3499,1/21/2021,3:00:00 AM,0,2.257,15.5,42890,NA,6.217
3500,1/21/2021,3:15:00 AM,0,2.247,15.5,42803,NA,6.207
3501,1/21/2021,3:30:00 AM,0,2.254,15.5,42890,NA,6.214
3502,1/21/2021,3:45:00 AM,0,2.263,15.5,42884,NA,6.223
3503,1/21/2021,4:00:00 AM,0,2.253,15.5,42745,NA,6.213
3504,1/21/2021,4:15:00 AM,0,2.257,15.5,42495,NA,6.217
3505,1/21/2021,4:30:00 AM,0,2.255,15.5,42571,NA,6.215
3506,1/21/2021,4:45:00 AM,0,2.254,15.5,42234,NA,6.214
3507,1/21/2021,5:00:00 AM,0,2.252,15.5,42426,NA,6.212
3508,1/21/2021,5:15:00 AM,0,2.238,15.5,42420,NA,6.198
3509,1/21/2021,5:30:00 AM,0,2.264,15.5,42124,NA,6.224
3510,1/21/2021,5:45:00 AM,0,2.241,15.5,42089,NA,6.201
3511,1/21/2021,6:00:00 AM,0,2.257,15.4,42252,NA,6.217
3512,1/21/2021,6:15:00 AM,0,2.247,15.4,42031,NA,6.207
3513,1/21/2021,6:30:00 AM,0,2.257,15.4,42147,NA,6.217
3514,1/21/2021,6:45:00 AM,0,2.255,15.4,42269,NA,6.215
3515,1/21/2021,7:00:00 AM,0,2.26,15.4,42002,NA,6.22
3516,1/21/2021,7:15:00 AM,0,2.255,15.4,41979,NA,6.215
3517,1/21/2021,7:30:00 AM,0,2.252,15.4,41938,NA,6.212
3518,1/21/2021,7:45:00 AM,0,2.251,15.4,41782,NA,6.211
3519,1/21/2021,8:00:00 AM,0,2.256,15.4,41608,NA,6.216
3520,1/21/2021,8:15:00 AM,0,2.243,15.4,41735,NA,6.203
3521,1/21/2021,8:30:00 AM,0,2.252,15.4,41799,NA,6.212
3522,1/21/2021,8:45:00 AM,0,2.244,15.4,42002,NA,6.204
3523,1/21/2021,9:00:00 AM,0,2.246,15.4,42078,NA,6.206
3524,1/21/2021,9:15:00 AM,0,2.255,15.4,41672,NA,6.215
3525,1/21/2021,9:30:00 AM,0,2.256,15.3,41167,NA,6.216
3526,1/21/2021,9:45:00 AM,0,2.246,15.3,40796,NA,6.206
3527,1/21/2021,10:00:00 AM,0,2.245,15.3,40019,NA,6.205
3528,1/21/2021,10:15:00 AM,0,2.248,15.2,39434,NA,6.208
3529,1/21/2021,10:30:00 AM,0,2.239,15.1,38170,NA,6.199
3530,1/21/2021,10:45:00 AM,0,2.232,14.8,36912,NA,6.192
3531,1/21/2021,11:00:00 AM,0,2.237,14.5,34983,NA,6.197
3532,1/21/2021,11:15:00 AM,0,2.219,14.2,30830,NA,6.179
3533,1/21/2021,11:30:00 AM,0,2.228,14,23214,NA,6.188
3534,1/21/2021,11:45:00 AM,0,2.22,13.9,22838,NA,6.18
3535,1/21/2021,12:00:00 PM,0,2.221,13.9,22688,NA,6.181
3536,1/21/2021,12:15:00 PM,0,2.221,14,22613,NA,6.181
3537,1/21/2021,12:30:00 PM,0,2.226,14.1,22642,NA,6.186
3538,1/21/2021,12:45:00 PM,0,2.233,14.3,22688,NA,6.193
3539,1/21/2021,1:00:00 PM,0,2.231,14.5,22752,NA,6.191
3540,1/21/2021,1:15:00 PM,0,2.234,14.6,22804,NA,6.194
3541,1/21/2021,1:30:00 PM,0,2.239,14.9,23035,NA,6.199
3542,1/21/2021,1:45:00 PM,0,2.229,15.3,23232,NA,6.189
3543,1/21/2021,2:00:00 PM,0,2.241,15.6,23382,NA,6.201
3544,1/21/2021,2:15:00 PM,0,2.247,15.8,23463,NA,6.207
3545,1/21/2021,2:30:00 PM,0,2.243,15.9,23920,NA,6.203
3546,1/21/2021,2:45:00 PM,0,2.238,16,23909,NA,6.198
3547,1/21/2021,3:00:00 PM,0,2.239,16,23839,NA,6.199
3548,1/21/2021,3:15:00 PM,0,2.231,16,23729,NA,6.191
3549,1/21/2021,3:30:00 PM,0,2.235,16,23810,NA,6.195
3550,1/21/2021,3:45:00 PM,0,2.23,16.1,24927,NA,6.19
3551,1/21/2021,4:00:00 PM,0,2.228,16.2,29227,NA,6.188
3552,1/21/2021,4:15:00 PM,0,2.228,16.2,36518,NA,6.188
3553,1/21/2021,4:30:00 PM,0,2.221,16.2,43551,NA,6.181
3554,1/21/2021,4:45:00 PM,0,2.234,16.2,48564,NA,6.194
3555,1/21/2021,5:00:00 PM,0,2.226,16.1,49725,NA,6.186
3556,1/21/2021,5:15:00 PM,0,2.229,16.1,49231,NA,6.189
3557,1/21/2021,5:30:00 PM,0,2.236,16.1,49017,NA,6.196
3558,1/21/2021,5:45:00 PM,0,2.224,16,49394,NA,6.184
3559,1/21/2021,6:00:00 PM,0,2.231,16,48872,NA,6.191
3560,1/21/2021,6:15:00 PM,0,2.234,16,48552,NA,6.194
3561,1/21/2021,6:30:00 PM,0,2.223,16,47972,NA,6.183
3562,1/21/2021,6:45:00 PM,0,2.235,16,47670,NA,6.195
3563,1/21/2021,7:00:00 PM,0,2.226,16,47241,NA,6.186
3564,1/21/2021,7:15:00 PM,0,2.226,16,46747,NA,6.186
3565,1/21/2021,7:30:00 PM,0,2.227,16,46823,NA,6.187
3566,1/21/2021,7:45:00 PM,0,2.235,16,46376,NA,6.195
3567,1/21/2021,8:00:00 PM,0,2.23,16,46330,NA,6.19
3568,1/21/2021,8:15:00 PM,0,2.231,15.9,45894,NA,6.191
3569,1/21/2021,8:30:00 PM,0,2.237,15.9,45651,NA,6.197
3570,1/21/2021,8:45:00 PM,0,2.243,15.9,45639,NA,6.203
3571,1/21/2021,9:00:00 PM,0,2.236,15.9,45401,NA,6.196
3572,1/21/2021,9:15:00 PM,0,2.23,15.9,45152,NA,6.19
3573,1/21/2021,9:30:00 PM,0,2.245,15.9,45181,NA,6.205
3574,1/21/2021,9:45:00 PM,0,2.23,15.9,45001,NA,6.19
3575,1/21/2021,10:00:00 PM,0,2.231,15.9,44885,NA,6.191
3576,1/21/2021,10:15:00 PM,0,2.234,15.9,44775,NA,6.194
3577,1/21/2021,10:30:00 PM,0,2.232,15.9,44862,NA,6.192
3578,1/21/2021,10:45:00 PM,0,2.238,15.9,44926,NA,6.198
3579,1/21/2021,11:00:00 PM,0,2.245,15.8,44879,NA,6.205
3580,1/21/2021,11:15:00 PM,0,2.243,15.9,44897,NA,6.203
3581,1/21/2021,11:30:00 PM,0,2.242,15.9,44792,NA,6.202
3582,1/21/2021,11:45:00 PM,0,2.238,15.9,45024,NA,6.198
3583,1/22/2021,12:00:00 AM,0,2.25,15.9,44833,NA,6.21
3584,1/22/2021,12:15:00 AM,0,2.237,15.9,44206,NA,6.197
